SourceFile,File:FileModifyDate,File:FileSize,PDF:CreateDate,PDF:PageCount
nature10013-s1.pdf,2011:06:03 16:37:00+01:00,1747 kB,2011:05:20 16:35:38+01:00,10
nature10081-s1.pdf,2011:06:01 17:53:37+01:00,9.1 MB,2011:03:23 19:08:20-07:00,10
nature10110-s1.pdf,2011:06:16 11:20:10+01:00,6.7 MB,2011:05:20 15:16:45+01:00,10
nature10131-s1.pdf,2011:06:08 17:55:31+01:00,5.6 MB,2011:05:07 13:15:06-04:00,10
nature10160-s1.pdf,2011:06:08 17:57:27+01:00,1475 kB,2011:05:31 13:53:06+01:00,10
nature10163-s1.pdf,2011:06:15 18:00:58+01:00,509 kB,2011:05:21 08:04:41Z,10
nature10199-s1.pdf,2011:07:13 17:55:59+01:00,1288 kB,2011:07:05 14:25:28+01:00,10
nature10200-s1.pdf,2011:06:29 17:57:16+01:00,813 kB,2011:06:21 14:42:17+01:00,10
nature10206-s1.pdf,2011:08:03 17:52:18+01:00,5.7 MB,2011:07:12 12:09:00+01:00,10
nature10224-s1.pdf,2011:07:06 17:55:45+01:00,612 kB,2011:06:21 12:35:15+01:00,10
nature10237-s1.pdf,2011:08:03 17:52:19+01:00,639 kB,2011:07:25 15:46:39+01:00,10
nature10244-s1.pdf,2011:07:20 17:55:27+01:00,1615 kB,2011:07:11 14:56:16+01:00,10
nature10273-s1.pdf,2011:09:14 17:50:34+01:00,10 MB,2011:06:01 10:08:34+02:00,10
nature10310-s1.pdf,2011:08:17 17:57:39+01:00,6.2 MB,2011:06:08 15:13:50Z,10
nature10329-s1.pdf,2011:09:14 16:39:38+01:00,534 kB,2011:09:14 11:51:01+01:00,10
nature10335-s1.pdf,2011:08:31 17:52:54+01:00,1613 kB,2011:08:02 11:35:00+01:00,10
nature10379-s1.pdf,2011:09:14 17:51:23+01:00,3.8 MB,2011:08:11 13:14:28-07:00,10
nature10391-s1.pdf,2011:09:28 18:03:51+01:00,989 kB,2011:08:30 13:16:12+01:00,10
nature10430-s1.pdf,2011:10:12 18:04:07+01:00,3.4 MB,2011:08:04 16:00:52Z,10
nature10463-s1.pdf,2011:10:19 18:04:25+01:00,362 kB,2011:09:12 11:47:05+01:00,10
nature10501-s1.pdf,2011:11:02 17:56:00+00:00,5.3 MB,2011:08:18 17:36:13Z,10
nature10515-s1.pdf,2011:11:09 18:08:23+00:00,5.8 MB,2011:09:28 09:13:35Z,10
nature10589-s1.pdf,2011:12:07 17:55:44+00:00,592 kB,2011:09:20 03:49:57+08:00,10
nature10624-s1.pdf,2012:01:18 17:55:08+00:00,692 kB,2011:11:16 12:02:34Z,10
nature10625-s10.pdf,2011:12:21 17:54:51+00:00,150 kB,2011:11:11 11:54:46Z,10
nature10660-s1.pdf,2012:01:04 17:53:18+00:00,684 kB,2011:11:28 10:25:42Z,10
nature10687-s1.pdf,2012:01:11 17:54:50+00:00,411 kB,2011:10:24 15:12:47Z,10
nature10709-s1.pdf,2012:01:04 17:55:02+00:00,921 kB,2011:12:01 14:28:34Z,10
nature10715-s1.pdf,2012:01:04 17:55:04+00:00,1267 kB,2011:11:29 12:20:22Z,10
nature10731-s1.pdf,2012:02:01 17:54:44+00:00,812 kB,2012:01:04 12:10:39Z,10
nature10779-s1.pdf,2012:02:22 17:56:26+00:00,4.8 MB,2012:02:15 12:41:01Z,10
nature10792-s1.pdf,2012:02:29 17:53:06+00:00,3.0 MB,2012:02:14 16:07:11Z,10
nature10807-s1.pdf,2012:03:21 17:53:29+00:00,3.6 MB,2012:02:07 16:13:43Z,10
nature10812-s1.pdf,2012:03:07 17:52:50+00:00,1538 kB,2012:02:14 16:43:22Z,10
nature10855-s1.pdf,2012:03:07 17:58:23+00:00,243 kB,2012:02:28 15:32:39Z,10
nature10863-s1.pdf,2012:03:14 17:54:40+00:00,10 MB,2012:03:07 14:43:27Z,10
nature10874-s1.pdf,2012:03:21 17:54:04+00:00,618 kB,2012:03:12 16:35:30Z,10
nature10897-s1.pdf,2012:04:11 17:53:22+01:00,606 kB,2012:03:15 15:03:21Z,10
nature10899-s1.pdf,2012:03:28 17:53:26+01:00,735 kB,2012:03:08 14:29:40Z,10
nature10925-s1.pdf,2012:04:18 18:05:53+01:00,1527 kB,2012:03:19 13:59:23Z,10
nature10928-s1.pdf,2012:04:11 17:53:56+01:00,2.2 MB,2012:03:15 14:26:25Z,10
nature10957-s1.pdf,2012:04:25 17:59:13+01:00,854 kB,2012:03:27 16:22:55+01:00,10
nature10999-s1.pdf,2012:04:25 18:00:19+01:00,1169 kB,2012:04:11 17:01:04+01:00,10
nature11045-s1.pdf,2012:04:25 18:01:39+01:00,21 MB,2012:04:18 11:23:25+01:00,10
nature11096-s1.pdf,2012:05:09 17:55:09+01:00,424 kB,2012:05:01 14:21:19+01:00,10
nature11132-s1.pdf,2012:06:28 17:14:28+01:00,2.5 MB,2012:05:11 12:21:54+01:00,10
nature11162-s1.pdf,2012:06:13 18:27:29+01:00,753 kB,2012:04:11 15:51:30-04:00,10
nature11200-s1.pdf,2012:06:06 17:54:07+01:00,292 kB,2012:05:30 10:06:17+01:00,10
nature11207-s4.pdf,2012:07:18 17:54:43+01:00,272 kB,2012:07:02 15:56:22+01:00,10
nature11218-s1.pdf,2012:07:25 17:57:25+01:00,8.8 MB,2012:06:22 10:41:13+01:00,10
nature11227-s1.pdf,2012:08:08 17:54:08+01:00,555 kB,2012:07:20 12:18:03+01:00,10
nature11244-s1.pdf,2012:07:04 17:58:15+01:00,4.1 MB,2012:06:07 16:19:24+01:00,10
nature11255-s1.pdf,2012:07:25 17:57:51+01:00,1478 kB,2012:07:18 16:00:30+01:00,10
nature11294-s1.pdf,2012:07:18 17:55:35+01:00,919 kB,2012:07:11 11:29:54+01:00,10
nature11313-s1.pdf,2012:08:29 17:54:28+01:00,4.8 MB,2012:07:31 12:39:57+01:00,10
nature11342-s1.pdf,2012:08:22 17:54:13+01:00,1040 kB,2012:08:15 14:34:55+01:00,10
nature11345-s1.pdf,2012:09:05 17:57:22+01:00,711 kB,2012:08:15 12:49:35+01:00,10
nature11370-s1.pdf,2012:08:29 17:56:33+01:00,3.4 MB,2012:08:22 15:35:51+01:00,10
nature11462-s1.pdf,2012:10:03 17:57:38+01:00,2.2 MB,2012:09:20 16:39:30+01:00,10
nature11464-s1.pdf,2012:10:17 17:53:34+01:00,1403 kB,2012:09:20 15:36:18+01:00,10
nature11529-s1.pdf,2012:10:10 17:59:04+01:00,12 MB,2012:10:03 14:17:17+01:00,10
nature11530-s1.pdf,2012:10:24 17:53:24+01:00,1876 kB,2012:09:14 14:46:42+01:00,10
nature11561-s1.pdf,2012:10:31 14:16:01+00:00,246 kB,2012:10:23 13:11:24+01:00,10
nature11586-s1.pdf,2012:11:07 17:53:46+00:00,453 kB,2012:10:18 16:00:10+01:00,10
nature11610-s1.pdf,2012:12:05 17:56:44+00:00,491 kB,2012:11:28 16:21:53Z,10
nature11630-s1.pdf,2013:01:09 17:53:04+00:00,7.0 MB,2012:11:20 12:10:20Z,10
nature11737-s1.pdf,2012:12:19 17:56:29+00:00,6.2 MB,2012:12:06 17:05:30Z,10
nature09402-s1.pdf,2010:09:30 16:48:50+01:00,4.9 MB,2010:09:21 16:31:44+01:00,9
nature09430-s1.pdf,2010:11:17 17:56:14+00:00,2.4 MB,2010:10:01 13:58:11+01:00,9
nature09517-s1.pdf,2010:11:16 15:43:06+00:00,1225 kB,2010:11:16 14:16:37Z,9
nature09582-s2.pdf,2010:11:10 17:56:46+00:00,207 kB,2010:07:06 22:34:51-05:00,9
nature09663-s1.pdf,2011:01:12 17:53:29+00:00,1973 kB,2010:11:23 16:08:07Z,9
nature09773-s1.pdf,2011:03:09 18:12:30+00:00,9.6 MB,2011:03:01 11:11:50Z,9
nature09777-s1.pdf,2011:03:09 18:13:14+00:00,3.6 MB,2011:03:01 14:03:46Z,9
nature09778-s1.pdf,2011:03:23 17:55:50+00:00,379 kB,2011:03:16 15:57:08Z,9
nature09790-s1.pdf,2011:03:30 17:54:58+01:00,3.1 MB,2010:12:22 11:29:13Z,9
nature09794-s1.pdf,2011:03:09 18:13:18+00:00,1746 kB,2011:03:01 12:44:48Z,9
nature09829-s1.pdf,2011:03:23 17:56:50+00:00,911 kB,2011:03:02 15:49:04Z,9
nature09853-s1.pdf,2011:04:20 17:53:27+01:00,13 MB,2011:01:11 16:47:56Z,9
nature09901-s1.pdf,2011:04:13 17:58:17+01:00,822 kB,2011:01:16 18:28:27Z,9
nature09903-s1.pdf,2011:04:20 17:54:16+01:00,1024 kB,2011:03:31 12:44:58+01:00,9
nature09933-s1.pdf,2011:04:06 17:55:10+01:00,664 kB,2011:03:10 12:30:56Z,9
nature09974-s1.pdf,2011:06:01 17:53:10+01:00,1927 kB,2011:05:25 12:48:37+01:00,9
nature10000-s1.pdf,2011:04:27 17:55:17+01:00,315 kB,2011:04:18 14:45:26+01:00,9
nature10123-s1.pdf,2011:06:01 17:55:22+01:00,389 kB,2011:05:25 15:58:32+01:00,9
nature10168-s1.pdf,2011:06:08 17:57:30+01:00,2.1 MB,2011:05:31 16:07:28+01:00,9
nature10173-s1.pdf,2011:06:08 17:57:32+01:00,852 kB,2011:04:21 10:06:24-07:00,9
nature10208-s1.pdf,2011:06:15 18:00:59+01:00,262 kB,2011:06:01 12:30:53+01:00,9
nature10218-s1.pdf,2011:07:27 17:52:04+01:00,1361 kB,2011:05:13 18:22:50-04:00,9
nature10312-s1.pdf,2011:08:24 17:55:04+01:00,5.0 MB,2011:07:11 11:42:25Z,9
nature10314-s1.pdf,2011:08:03 17:53:14+01:00,284 kB,2011:07:15 16:51:11+01:00,9
nature10383-s1.pdf,2011:09:21 18:00:58+01:00,540 kB,2011:08:30 14:00:29+01:00,9
nature10532-s1.pdf,2011:10:19 18:06:57+01:00,615 kB,2011:10:10 15:54:37+01:00,9
nature10537-s1.pdf,2011:11:16 17:54:58+00:00,3.9 MB,2011:09:20 11:14:13+01:00,9
nature10639-s1.pdf,2011:12:21 17:55:15+00:00,3.9 MB,2011:10:10 10:03:05-06:00,9
nature10706-s1.pdf,2012:02:01 17:54:14+00:00,669 kB,2012:01:23 14:45:46Z,9
nature10723-s1.pdf,2012:04:18 18:05:28+01:00,1497 kB,2012:04:11 16:28:44+01:00,9
nature10769-s1.pdf,2012:01:18 17:56:57+00:00,11 MB,2011:12:01 01:51:01-05:00,9
nature10771-s1.pdf,2012:02:08 18:12:12+00:00,498 kB,2012:01:20 11:57:46Z,9
nature10896-s1.pdf,2012:04:11 17:53:21+01:00,1792 kB,2012:03:14 16:32:56Z,9
nature10919-s1.pdf,2012:03:28 17:53:41+01:00,544 kB,2012:03:20 15:12:14Z,9
nature10947-s1.pdf,2012:04:11 17:54:00+01:00,344 kB,2012:04:04 12:28:25+01:00,9
nature10962-s1.pdf,2012:05:02 17:54:46+01:00,1598 kB,2012:04:11 13:38:48+01:00,9
nature10974-s1.pdf,2012:05:02 17:54:48+01:00,4.0 MB,2012:04:13 15:25:00+01:00,9
nature11083-s1.pdf,2012:05:02 17:55:28+01:00,1636 kB,2012:04:25 12:48:30+01:00,9
nature11160-s1.pdf,2012:07:11 18:00:19+01:00,990 kB,2012:04:09 11:08:54-07:00,9
nature11231-s1.pdf,2012:07:18 17:55:05+01:00,424 kB,2012:07:05 15:01:51+01:00,9
nature11253-s1.pdf,2012:07:04 17:58:22+01:00,182 kB,2012:06:15 11:30:08+01:00,9
nature11269-s1.pdf,2012:08:22 17:53:15+01:00,3.2 MB,2012:06:29 11:40:09+01:00,9
nature11273-s1.pdf,2012:08:22 17:53:17+01:00,3.6 MB,2012:07:17 15:15:00+01:00,9
nature11304-s1.pdf,2012:08:22 17:53:39+01:00,2.5 MB,2012:07:13 14:32:54+01:00,9
nature11306-s1.pdf,2012:09:05 17:56:48+01:00,12 MB,2012:07:24 17:29:22+01:00,9
nature11312-s1.pdf,2012:08:15 17:54:06+01:00,1102 kB,2012:08:03 11:37:46+01:00,9
nature11346-s1.pdf,2012:08:22 17:54:16+01:00,1265 kB,2012:08:15 13:36:00+01:00,9
nature11348-s1.pdf,2012:09:19 17:53:12+01:00,7.3 MB,2012:07:27 12:06:35+01:00,9
nature11357-s1.pdf,2012:09:19 17:53:20+01:00,2.4 MB,2012:09:12 15:14:55+01:00,9
nature11419-s1.pdf,2012:10:10 17:58:13+01:00,5.2 MB,2012:08:07 16:21:09+01:00,9
nature11437-s1.pdf,2012:09:19 17:53:58+01:00,359 kB,2012:09:12 12:30:48+01:00,9
nature11438-s1.pdf,2012:10:17 17:53:26+01:00,13 MB,2012:09:20 15:00:27+01:00,9
nature11444-s1.pdf,2012:11:07 17:52:56+00:00,2.5 MB,2012:10:04 17:25:23+01:00,9
nature11449-s1.pdf,2012:09:26 17:54:45+01:00,491 kB,2012:09:14 12:24:46+01:00,9
nature11469-s1.pdf,2012:10:03 17:57:39+01:00,718 kB,2012:09:25 15:47:55+01:00,9
nature11573-s1.pdf,2012:11:14 17:55:21+00:00,622 kB,2012:11:06 15:53:11Z,9
nature11596-s1.pdf,2012:10:31 14:16:44+00:00,325 kB,2012:10:23 12:51:54+01:00,9
nature11614-s1.pdf,2012:12:19 17:54:56+00:00,3.4 MB,2012:10:23 12:28:20+01:00,9
nature11724-s1.pdf,2013:01:02 17:54:27+00:00,1337 kB,2012:12:06 15:57:18Z,9
nature09348-s1.pdf,2010:09:22 17:56:44+01:00,725 kB,2010:09:14 14:13:24+01:00,8
nature09424-s1.pdf,2010:10:07 11:20:28+01:00,746 kB,2010:09:29 12:36:29+01:00,8
nature09426-s1.pdf,2010:10:07 11:20:05+01:00,344 kB,2010:08:11 12:59:28Z,8
nature09443-s1.pdf,2010:10:13 18:00:44+01:00,249 kB,2010:09:14 17:18:00+01:00,8
nature09447-s1.pdf,2010:10:20 17:53:03+01:00,2.4 MB,2010:10:12 10:48:51+01:00,8
nature09462-s1.pdf,2010:10:20 17:53:38+01:00,169 kB,2010:10:12 12:30:32+01:00,8
nature09464-s1.pdf,2010:11:03 17:54:20+00:00,230 kB,2010:10:11 16:15:42+01:00,8
nature09491-s1.pdf,2010:10:20 17:53:51+01:00,6.6 MB,2010:10:14 10:03:43+01:00,8
nature09526-s1.pdf,2010:11:24 17:55:04+00:00,2.6 MB,2010:11:15 17:13:06Z,8
nature09537-s1.pdf,2010:12:02 10:24:03+00:00,3.8 MB,2010:09:14 00:12:57Z,8
nature09580-s1.pdf,2010:12:15 18:11:07+00:00,2.5 MB,2010:09:08 16:44:46Z,8
nature09582-s3.pdf,2010:11:10 17:56:46+00:00,168 kB,2010:07:06 21:14:05-05:00,8
nature09597-s1.pdf,2010:12:02 10:25:20+00:00,1440 kB,2010:11:03 11:48:08Z,8
nature09651-s1.pdf,2011:01:26 17:53:15+00:00,6.5 MB,2011:01:19 16:17:47Z,8
nature09681-s1.pdf,2011:02:09 17:55:56+00:00,1206 kB,2010:11:15 22:29:41Z,8
nature09686-s1.pdf,2011:01:12 17:53:43+00:00,1002 kB,2010:11:15 16:26:02-06:00,8
nature09697-s1.pdf,2011:01:26 17:53:53+00:00,2.6 MB,2010:11:10 01:03:22-06:00,8
nature09729-s1.pdf,2011:02:16 17:56:54+00:00,23 MB,2011:02:07 13:21:17Z,8
nature09742-s1.pdf,2011:02:23 17:53:48+00:00,7.4 MB,2011:02:15 11:34:30Z,8
nature09795-s1.pdf,2011:03:30 17:54:59+01:00,504 kB,2011:03:04 11:22:19Z,8
nature09818-s1.pdf,2011:03:09 18:16:46+00:00,3.9 MB,2011:03:01 11:36:04Z,8
nature09861-s1.pdf,2011:04:06 17:55:00+01:00,4.4 MB,2011:01:09 16:55:03Z,8
nature09902-s1.pdf,2011:03:16 17:56:02+00:00,321 kB,2011:03:01 14:30:35Z,8
nature09910-s1.pdf,2011:03:30 17:56:28+01:00,816 kB,2011:02:04 14:01:34Z,8
nature09937-s1.pdf,2011:05:11 17:53:38+01:00,2.2 MB,2011:04:13 16:27:38+01:00,8
nature09943-s1.pdf,2011:05:25 17:52:53+01:00,5.0 MB,2011:04:08 15:07:34+01:00,8
nature09972-s1.pdf,2011:04:20 17:54:33+01:00,2.2 MB,2011:04:11 12:35:18+01:00,8
nature10117-s1.pdf,2011:06:29 17:56:42+01:00,392 kB,2011:04:13 12:43:37+02:00,8
nature10151-s1.pdf,2011:06:15 18:01:00+01:00,3.8 MB,2011:05:25 14:31:46Z,8
nature10152-s1.pdf,2011:06:15 18:01:09+01:00,7.1 MB,2011:06:07 13:53:31+01:00,8
nature10161-s1.pdf,2011:07:13 17:55:22+01:00,2.4 MB,2011:06:29 11:10:14+01:00,8
nature10192-s1.pdf,2011:07:06 18:01:32+01:00,2.4 MB,2011:06:04 00:47:23+01:00,8
nature10195-s1.pdf,2011:06:29 17:57:15+01:00,4.1 MB,2011:05:08 09:04:18-04:00,8
nature10209-s1.pdf,2011:06:15 18:00:59+01:00,232 kB,2011:06:01 12:29:21+01:00,8
nature10229-s1.pdf,2011:07:20 17:54:39+01:00,6.8 MB,2011:05:13 13:49:08+01:00,8
nature10308-s1.pdf,2011:08:03 17:53:13+01:00,818 kB,2011:07:26 16:04:55+01:00,8
nature10324-s1.pdf,2011:08:31 17:52:49+01:00,848 kB,2011:08:08 16:06:35+01:00,8
nature10326-s1.pdf,2011:08:17 17:57:41+01:00,302 kB,2011:07:22 14:22:15+01:00,8
nature10359-s1.pdf,2011:09:07 17:57:17+01:00,540 kB,2011:07:30 00:54:13Z,8
nature10408-s1.pdf,2011:10:12 18:03:45+01:00,388 kB,2011:09:12 13:32:53+01:00,8
nature10486-s1.pdf,2011:10:19 18:04:34+01:00,1307 kB,2011:10:12 16:47:07+01:00,8
nature10558-s1.pdf,2011:11:02 17:56:22+00:00,1168 kB,2011:10:10 11:45:39+01:00,8
nature10561-s1.pdf,2011:11:16 17:55:42+00:00,341 kB,2011:09:12 17:01:12+02:00,8
nature10636-s1.pdf,2011:12:07 17:56:23+00:00,436 kB,2011:11:30 11:16:50Z,8
nature10651-s1.pdf,2011:12:14 17:52:50+00:00,2.5 MB,2011:12:06 16:06:54Z,8
nature10664-s1.pdf,2011:12:21 17:57:21+00:00,8.1 MB,2011:10:17 23:27:48Z,8
nature10745-s1.pdf,2012:01:25 18:10:01+00:00,18 MB,2012:01:09 16:08:55Z,8
nature10748-s1.pdf,2012:01:25 18:11:55+00:00,319 kB,2012:01:17 17:22:48Z,8
nature10839-s1.pdf,2012:03:07 17:53:23+00:00,7.3 MB,2012:02:23 13:51:24Z,8
nature10864-s1.pdf,2012:03:28 17:53:10+01:00,859 kB,2012:03:20 16:03:42Z,8
nature10904-s1.pdf,2012:03:21 17:55:30+00:00,309 kB,2012:03:12 17:03:05Z,8
nature10958-s1.pdf,2012:06:06 17:52:59+01:00,3.1 MB,2012:04:26 16:12:00+01:00,8
nature10980-s1.pdf,2012:04:18 18:07:43+01:00,1466 kB,2012:03:30 13:02:11+01:00,8
nature11072-s1.pdf,2012:04:25 18:01:40+01:00,735 kB,2012:04:18 14:52:35+01:00,8
nature11111-s1.pdf,2012:05:16 18:58:31+01:00,14 MB,2012:05:08 18:13:08+01:00,8
nature11165-s1.pdf,2012:06:13 18:27:32+01:00,1784 kB,2012:06:01 15:32:11+01:00,8
nature11178-s1.pdf,2012:06:20 18:22:44+01:00,419 kB,2012:06:12 16:44:22+01:00,8
nature11264-s1.pdf,2012:07:18 17:55:35+01:00,1569 kB,2012:06:22 14:01:52+01:00,8
nature11293-s1.pdf,2012:08:08 17:55:35+01:00,1236 kB,2012:07:27 12:58:48+01:00,8
nature11361-s1.pdf,2012:08:01 17:59:23+01:00,384 kB,2012:07:20 15:05:53+01:00,8
nature11406-s1.pdf,2012:09:19 17:53:58+01:00,705 kB,2012:09:12 12:00:05+01:00,8
nature11408-s1.pdf,2012:08:29 17:58:06+01:00,5.5 MB,2012:08:21 16:35:08+01:00,8
nature11429-s1.pdf,2012:10:24 17:52:55+01:00,2.3 MB,2012:08:06 14:35:35+01:00,8
nature11497-s1.pdf,2012:09:19 17:54:03+01:00,272 kB,2012:09:04 14:46:07+01:00,8
nature11500-s1.pdf,2012:10:31 14:15:15+00:00,2.3 MB,2012:10:02 16:10:36+01:00,8
nature11505-s1.pdf,2012:10:03 17:57:40+01:00,293 kB,2012:09:25 16:51:42+01:00,8
nature11520-s1.pdf,2012:10:10 17:58:56+01:00,704 kB,2012:09:20 15:23:54+01:00,8
nature11611-s1.pdf,2012:11:28 17:54:13+00:00,235 kB,2012:11:21 14:43:02Z,8
nature11620-s1.pdf,2012:12:12 17:53:36+00:00,1240 kB,2012:12:04 15:06:27Z,8
nature11686-s1.pdf,2012:12:19 17:56:06+00:00,416 kB,2012:10:08 10:39:13Z,8
nature11730-s1.pdf,2012:12:12 17:55:20+00:00,592 kB,2012:11:23 14:07:22Z,8
nature09369-s1.pdf,2010:09:22 17:56:48+01:00,1024 kB,2010:09:15 16:34:45+01:00,7
nature09392-s1.pdf,2010:10:07 11:18:58+01:00,510 kB,2010:09:22 16:13:32+01:00,7
nature09393-s1.pdf,2010:09:30 16:48:41+01:00,485 kB,2010:09:20 15:46:45+01:00,7
nature09394-s1.pdf,2010:09:22 18:00:02+01:00,405 kB,2010:09:14 15:51:34+01:00,7
nature09398-s1.pdf,2010:09:30 16:48:43+01:00,898 kB,2010:09:20 15:05:28+01:00,7
nature09407-s1.pdf,2010:10:07 11:19:54+01:00,422 kB,2010:09:30 09:50:14+01:00,7
nature09451-s1.pdf,2010:10:13 18:01:33+01:00,963 kB,2010:10:04 16:26:11+01:00,7
nature09459-s1.pdf,2010:10:20 17:53:38+01:00,12 MB,2010:10:11 16:50:57+01:00,7
nature09520-s1.pdf,2010:11:10 17:55:40+00:00,4.7 MB,2010:10:28 15:35:02+01:00,7
nature09540-s1.pdf,2010:11:17 17:57:00+00:00,1293 kB,2010:11:09 11:31:43Z,7
nature09554-s1.pdf,2010:12:02 10:24:23+00:00,4.9 MB,2010:11:23 11:39:47Z,7
nature09558-s1.pdf,2010:11:17 17:57:50+00:00,15 MB,2010:11:09 11:00:18Z,7
nature09583-s1.pdf,2010:12:08 17:57:25+00:00,1215 kB,2010:10:11 06:36:49Z,7
nature09626-s2.pdf,2010:12:15 18:12:29+00:00,469 kB,2010:11:11 05:20:44Z,7
nature09630-s1.pdf,2011:01:12 17:53:12+00:00,287 kB,2011:01:04 14:19:11Z,7
nature09632-s1.pdf,2010:12:08 18:00:08+00:00,1999 kB,2010:10:25 16:17:16Z,7
nature09644-s1.pdf,2011:01:05 17:53:50+00:00,112 kB,2010:12:17 16:15:06Z,7
nature09664-s1.pdf,2010:12:22 17:58:48+00:00,742 kB,2010:12:09 15:30:20Z,7
nature09696-s1.pdf,2011:02:02 17:56:05+00:00,262 kB,2011:01:14 12:26:54Z,7
nature09708-s2.pdf,2011:02:02 17:56:15+00:00,282 kB,2011:01:09 09:57:04Z,7
nature09719-s1.pdf,2011:01:26 17:54:19+00:00,317 kB,2010:12:02 15:35:21-07:00,7
nature09803-s1.pdf,2011:03:02 17:54:22+00:00,1831 kB,2011:02:18 16:30:40Z,7
nature09828-s1.pdf,2011:02:23 17:54:16+00:00,499 kB,2011:02:16 14:19:03Z,7
nature09852-s1.pdf,2011:03:16 17:55:54+00:00,4.2 MB,2011:02:24 14:58:12Z,7
nature09899-s1.pdf,2011:04:13 17:58:15+01:00,738 kB,2010:12:15 10:07:41Z,7
nature09948-s1.pdf,2011:05:12 17:10:50+01:00,425 kB,2011:05:10 17:25:39+01:00,7
nature09969-s1.pdf,2011:05:11 17:53:55+01:00,596 kB,2011:02:04 14:42:17-07:00,7
nature09989-s1.pdf,2011:04:13 18:00:59+01:00,271 kB,2011:04:05 15:16:42+01:00,7
nature09994-s1.pdf,2011:04:20 17:54:37+01:00,547 kB,2011:03:12 15:05:43Z,7
nature10085-s1.pdf,2011:06:22 17:52:25+01:00,3.0 MB,2011:04:19 16:24:10Z,7
nature10135-s1.pdf,2011:06:08 17:56:22+01:00,16 MB,2011:05:10 16:27:52+01:00,7
nature10148-s1.pdf,2011:06:15 18:00:57+01:00,1386 kB,2011:06:07 15:07:52+01:00,7
nature10178-s1.pdf,2011:06:22 17:53:39+01:00,7.2 MB,2011:04:27 11:22:27+08:00,7
nature10261-s1.pdf,2011:07:20 17:55:28+01:00,312 kB,2011:06:30 16:05:33+01:00,7
nature10358-s1.pdf,2011:08:31 17:54:09+01:00,637 kB,2011:06:28 14:10:40-07:00,7
nature10370-s1.pdf,2011:10:20 15:29:53+01:00,894 kB,2011:08:23 11:36:42+01:00,7
nature10385-s1.pdf,2011:09:14 17:51:42+01:00,3.5 MB,2011:09:07 15:00:21+01:00,7
nature10394-s1.pdf,2011:09:28 18:03:52+01:00,1098 kB,2011:08:22 16:12:38+01:00,7
nature10410-s1.pdf,2011:09:07 17:58:18+01:00,447 kB,2011:08:17 18:19:10+01:00,7
nature10489-s1.pdf,2011:11:09 18:05:08+00:00,3.0 MB,2011:09:30 13:59:06+01:00,7
nature10512-s1.pdf,2011:10:19 18:05:54+01:00,263 kB,2011:08:23 20:07:39Z,7
nature10514-s1.pdf,2011:11:02 17:56:07+00:00,431 kB,2011:08:25 12:35:19Z,7
nature10552-s1.pdf,2011:11:02 17:56:16+00:00,2.6 MB,2011:10:26 11:30:35+01:00,7
nature10600-s1.pdf,2011:11:09 18:09:46+00:00,777 kB,2011:09:28 09:46:01-05:00,7
nature10607-s1.pdf,2011:11:16 17:58:04+00:00,976 kB,2011:10:24 13:31:54-07:00,7
nature10721-s1.pdf,2012:01:25 18:05:38+00:00,797 kB,2012:01:18 14:18:06Z,7
nature10732-s1.pdf,2012:01:25 18:05:40+00:00,221 kB,2011:11:18 11:54:48-06:00,7
nature10790-s1.pdf,2012:02:22 17:57:53+00:00,19 MB,2011:12:18 21:00:57+01:00,7
nature10801-s1.pdf,2012:03:07 17:52:47+00:00,941 kB,2012:02:15 16:14:30Z,7
nature10813-s1.pdf,2012:02:29 17:53:07+00:00,299 kB,2012:02:17 14:36:47Z,7
nature10868-s1.pdf,2012:02:29 17:57:42+00:00,2.4 MB,2012:01:25 15:33:52Z,7
nature10875-s1.pdf,2012:02:15 17:57:20+00:00,1980 kB,2012:02:08 15:51:10Z,7
nature10876-s1.pdf,2012:03:14 17:55:08+00:00,924 kB,2012:03:01 15:58:35Z,7
nature10924-s1.pdf,2012:04:11 17:53:48+01:00,2.6 MB,2012:03:16 15:20:39Z,7
nature10970-s1.pdf,2012:04:11 17:54:01+01:00,1580 kB,2012:04:03 15:44:47+01:00,7
nature11064-s1.pdf,2012:05:09 17:55:07+01:00,7.0 MB,2012:05:01 12:18:17+01:00,7
nature11123-s1.pdf,2012:06:13 18:27:27+01:00,489 kB,2012:04:28 19:50:29+09:00,7
nature11163-s1.pdf,2012:06:28 17:15:23+01:00,8.9 MB,2012:05:16 14:18:12+01:00,7
nature11202-s1.pdf,2012:06:28 17:15:34+01:00,8.1 MB,2012:06:19 17:01:09+01:00,7
nature11287-s1.pdf,2012:08:22 17:53:38+01:00,18 MB,2012:07:27 12:42:28+01:00,7
nature11296-s1.pdf,2012:07:25 17:58:09+01:00,4.4 MB,2012:07:18 14:27:52+01:00,7
nature11309-s1.pdf,2012:09:12 17:53:16+01:00,8.8 MB,2012:08:06 14:29:26+01:00,7
nature11335-s1.pdf,2012:09:26 17:53:51+01:00,438 kB,2012:08:03 11:43:23+01:00,7
nature11368-s1.pdf,2012:09:26 17:54:16+01:00,4.4 MB,2012:08:21 13:55:38+01:00,7
nature11371-s1.pdf,2012:09:26 17:54:17+01:00,551 kB,2012:08:23 16:56:12+01:00,7
nature11433-s1.pdf,2012:10:31 14:15:12+00:00,1925 kB,2012:09:17 16:34:19+01:00,7
